4024.739282 1.001368 0.0082 NGTS 1.27178
4024.739433 0.991618 0.008154 NGTS 1.27107
4024.739583 0.993143 0.008154 NGTS 1.27036
4024.739734 0.999633 0.008179 NGTS 1.26966
4024.739873 0.995564 0.008156 NGTS 1.26895
4024.740023 0.992556 0.008135 NGTS 1.26825
4024.740174 1.000003 0.008153 NGTS 1.26753
4024.740324 1.000941 0.008161 NGTS 1.26683
4024.740475 1.000162 0.008146 NGTS 1.26613
4024.740625 1.000412 0.008138 NGTS 1.26543
4024.740764 0.996415 0.008105 NGTS 1.26472
4024.740914 0.992746 0.008085 NGTS 1.26403
4024.741065 0.993162 0.008082 NGTS 1.26333
4024.741215 0.994628 0.00808 NGTS 1.26264
4024.741366 1.011214 0.008152 NGTS 1.26195
4024.741505 1.005744 0.008132 NGTS 1.26126
4024.741655 0.983499 0.008025 NGTS 1.26057
4024.741806 0.991294 0.00805 NGTS 1.25989
4024.741956 0.987919 0.008022 NGTS 1.2592
4024.742106 0.993404 0.008052 NGTS 1.25852
4024.742245 1.001721 0.008097 NGTS 1.25784
4024.742396 1.000496 0.00809 NGTS 1.25714
4024.742546 1.009491 0.008126 NGTS 1.25646
4024.742697 1.008805 0.00812 NGTS 1.25578
4024.742847 0.998866 0.00807 NGTS 1.25511
4024.742998 0.996309 0.008055 NGTS 1.25443
4024.743137 1.001011 0.008076 NGTS 1.25376
4024.743287 0.991731 0.00802 NGTS 1.25309
4024.743438 1.000097 0.00806 NGTS 1.25242
4024.743588 0.993871 0.008025 NGTS 1.25175
4024.743727 0.999532 0.008037 NGTS 1.25108
4024.743877 1.001892 0.008051 NGTS 1.25042
4024.744028 0.994513 0.008006 NGTS 1.24976
4024.744178 1.002582 0.00803 NGTS 1.24909
4024.744329 0.991493 0.007976 NGTS 1.24843
4024.744468 1.004679 0.008036 NGTS 1.24777
4024.744618 0.99678 0.007986 NGTS 1.24709
4024.744769 1.007353 0.008025 NGTS 1.24643
4024.744919 0.99818 0.007986 NGTS 1.24578
4024.745069 1.009332 0.008027 NGTS 1.24512
4024.74522 0.999674 0.007982 NGTS 1.24447
4024.745359 0.993006 0.007929 NGTS 1.24381
4024.745509 1.000022 0.007957 NGTS 1.24316
4024.74566 0.996748 0.007937 NGTS 1.24251
4024.74581 0.996396 0.007943 NGTS 1.24186
4024.745949 0.996659 0.007938 NGTS 1.24122
4024.7461 0.996529 0.007923 NGTS 1.24058
4024.74625 1.00413 0.007962 NGTS 1.23993
